bs id,site,Part site name,Species,pop id,Year,Count,Method,Reliability,Survey accuracy,Notes,References,from,date submitted,Version
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1635,1947,159,A,6,Unknown,,"Rankin 1951, Croxall 1979, Ardea 67: 15-21","Anton Wolfaardt, JNCC",2-Apr-10,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1636,1977,152,D,1,,,"Croxall 1979, Ardea 67: 15-21","A. Wolfaardt, JNCC",2-Apr-10,2
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1637,1978,145,D,1,High,,"Croxall 1979, Ardea 67: 15-21","A. Wolfaardt, JNCC",2-Apr-10,2
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,489,1984,171,A,,,,Poncet et al 2006. Polar Biology 29: 772-781.,"W. Misiak, ACAP Secretariat.",21-Jan-10,2
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1638,1988,125,A,1,High,,"P. Prince, BAS, unpubl. data","Anton Wolfaardt, JNCC",2-Apr-10,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1639,1994,172,H,1,High,Count corrected for egg loss,"J. Hunter, M. Riddy, unpubl. data","Anton Wolfaardt, JNCC",14-Sep-12,2
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1640,1999,179,A,1,High,,"S. Poncet, unpubl. data","A. Wolfaardt, JNCC",2-Apr-10,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1641,2000,158,A,1,High,,"S. Poncet, unpubl. data","A. Wolfaardt, JNCC",2-Apr-10,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1642,2001,175,A,1,High,,"S. Poncet, unpubl. data","A. Wolfaardt, JNCC",2-Apr-10,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1643,2002,133,A,1,High,,"S. Poncet, unpubl. data","A. Wolfaardt, JNCC",2-Apr-10,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1644,2003,144,A,1,High,,"S. Poncet, unpubl. data","A. Wolfaardt, JNCC",2-Apr-10,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,725,2004,155,A,,,,Poncet et al 2006. Polar Biology 29: 772–781.,"W. Misiak, ACAP Secretariat.",21-Jan-10,2
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1645,2005,144,A,1,High,,"S. Poncet, unpubl. data","A. Wolfaardt, JNCC",2-Apr-10,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1646,2006,154,H,1,High,Corrected for egg loss,"S. Poncet, unpubl. data","A. Wolfaardt, JNCC",14-Sep-12,2
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1647,2007,131,A,1,High,,"S. Poncet, unpubl. data","A. Wolfaardt, JNCC",2-Apr-10,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1353,2008,151,A,1,High,Count uncorrected for egg loses.,"http://www.sgisland.gs/index.php/(h)South_Georgia_Newsletter,_Jan_2010","W. Misiak, ACAP Secretariat.",25-Feb-10,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1354,2009,140,A,1,High,Uncorrected for egg loss,"http://www.sgisland.gs/index.php/(h)South_Georgia_Newsletter,_Jan_2010","W. Misiak, ACAP Secretariat.",25-Feb-10,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1355,2010,129,A,1,High,uncorrected for egg loss.,"http://www.sgisland.gs/index.php/(h)South_Georgia_Newsletter,_Jan_2010","W. Misiak, ACAP Secretariat.",25-Feb-10,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,1835,2011,135,A,1,High,Count conducted before end of egg-laying. It is estimated that eggs would be laid at an additional six nests by the end of the egg-laying period,"Sally Poncet, South Georgia Surveys, unpubl. data","A. Wolfaardt, JNCC",29-Jan-11,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,2485,2012,140,A,1,High,,"Poncet (2012) Albatross and Prion Islands Monitoring Programme 2012 Fieldwork Report. South Georgia Surveys, Stanley","Anton Wolfaardt, Joint Nature Conservation Committee",13-Feb-13,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,2757,2013,133,A,1,High,,"Poncet, S. 2013. South Georgia Surveys Albatross and Prion Islands Monitoring Programme: January 2013 fieldwork report. South Georgia Surveys, Stanley.","Anne Saunders, JNCC",1-May-14,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,2753,2014,144,A,1,High,,Poncet S (2014) Albatross and Prion Islands Monitoring Programme 2014 Fieldwork Report. South Georgia Surveys unpublished report.,"Anne Saunders, JNCC",28-Apr-14,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,3007,2015,136,A,1,High,"Advised that the method has been revised by the author (Sally Poncet, pers. comm.)",Poncet S (2015) Albatross and Prion Islands Monitoring Programme 2015 Fieldwork Report. South Georgia Surveys unpublished report.,"Anne Saunders, JNCC",2-Jun-17,2
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,3211,2016,146,A,1,High,,Poncet S (2016) Albatross and Prion Islands Monitoring Programme 2016 Fieldwork Report. South Georgia Surveys unpublished report.,"Anne Saunders, Joint Nature Conservation Committee",2-Jun-17,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,3212,2017,135,A,1,High,,Poncet S (2017) Albatross and Prion Islands Monitoring Programme 2017 Fieldwork Report. South Georgia Surveys unpublished report.,"Anne Saunders, Joint Nature Conservation Committee",2-Jun-17,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,3572,2018,135,A,1,High,,"Poncet, S. (2018). South Georgia Surveys Albatross and Prion Islands Monitoring Programme: 2018 Fieldwork Report. South Georgia Surveys, Stanley, Falkland Islands.","Megan Tierney , JNCC",23-Mar-19,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,3935,2019,137,A,1,High,The number of breeding pairs was higher than the long term average of 136 (2009-18). Counts conducted 9 - 15 Jan 2019.,"Poncet, S. (2019). South Georgia Surveys Albatross and Prion Islands Monitoring Programme: 2019 Fieldwork Report. South Georgia Surveys, Stanley, Falkland Islands.","Megan Tierney , JNCC",21-May-21,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,3936,2020,139,A,1,High,The number of breeding pairs was higher than the long term average of 134 (2000-20). Counts conducted 10 - 16 Jan 2020.,"Poncet, S. (2020). South Georgia Surveys Albatross and Prion Islands Monitoring Programme: 2020 Fieldwork Report. South Georgia Surveys, Stanley, Falkland Islands.","Megan Tierney , JNCC",21-May-21,1
1200,Albatross Island (SGSSI (IGSISS)),,Diomedea exulans,3937,2021,,,,,It was not possible to conduct fieldwork on Albatross Island in the 2020-21 season due to travel restrictions imposed upon field teams by the global Covid-19 pandemic.,"Poncet, S. (2021). South Georgia Surveys Albatross and Prion Islands Monitoring Programme: 2021 Fieldwork Report. South Georgia Surveys, Stanley, Falkland Islands.","Megan Tierney , JNCC",24-Mar-22,2
1205,Annenkov Island,,Diomedea exulans,1233,1984,264,A,,,,Poncet et al 2006. Polar Biology 29: 772–781.,"W. Misiak, ACAP Secretariat",21-Jan-10,1
1205,Annenkov Island,,Diomedea exulans,728,2004,193,A,,High,,Poncet et al 2006. Polar Biology 29: 772–781.,"W. Misiak, ACAP Secretariat.",21-Jan-10,2
1206,Annenkov Island,,Thalassarche melanophris,1390,1986,17500,,,,,Prince et al. 1994. Ibis 136: 50-71.,"W. Misiak, ACAP Secretariat.",1-Mar-10,1
1206,Annenkov Island,,Thalassarche melanophris,729,2004,9398,"A, E",1,High,,Poncet et al. 2006. Polar Biology 29: 772-781.,"W. Misiak, ACAP Secretariat.",1-Mar-10,2
731,Antipodes Island,,Diomedea antipodensis,17,1994,4635,A,,Medium,,"Walker, K. & Elliott, G. (2005) Notornis 52: 206-214.",DOC,10-Feb-10,2
731,Antipodes Island,,Diomedea antipodensis,1297,1995,5757,A,,Medium,,"Walker, K. & Elliott, G. (2005) Notornis 52: 206-214.",DOC,10-Feb-10,1
731,Antipodes Island,,Diomedea antipodensis,1298,1996,5146,A,,Medium,,"Walker, K. & Elliott, G. (2005) Notornis 52: 206-214.",DOC,10-Feb-10,1
731,Antipodes Island,,Diomedea antipodensis,3075,1996,18167,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wandering Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,2
731,Antipodes Island,,Diomedea antipodensis,658,1997,3167,,,,Data from original surveys data,,,,1
731,Antipodes Island,,Diomedea antipodensis,3076,1997,19055,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wandering Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,3
731,Antipodes Island,,Diomedea antipodensis,3077,1998,20690,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,,Diomedea antipodensis,3078,1999,20316,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,,Diomedea antipodensis,3079,2000,20154,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,3881,2000,711,A,1,High,,"Walker, K.; Elliott, G. 2005. Population changes and biology of the Antipodean wandering albatross (Diomedea antipodensis). Notornis 52: 206–214.",Kalinka Rexer-Huber,19-May-21,1
731,Antipodes Island,,Diomedea antipodensis,3080,2001,20920,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,,Diomedea antipodensis,18,2001,5180,B,,High,,"Walker, K. & G. Elliott. (2002). Population changes and biology of the wandering albatross Diomedea exulans gibsoni at the Auckland Islands. DOC Science Internal Series 68. DOC, Wellington. 18 p.","M Fish, DOC",10-Feb-10,2
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,3880,2001,744,A,1,High,,"Walker, K.; Elliott, G. 2005. Population changes and biology of the Antipodean wandering albatross (Diomedea antipodensis). Notornis 52: 206–214.",Kalinka Rexer-Huber,19-May-21,1
731,Antipodes Island,,Diomedea antipodensis,3081,2002,22712,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,3879,2002,931,A,1,High,,"Walker, K.; Elliott, G. 2005. Population changes and biology of the Antipodean wandering albatross (Diomedea antipodensis). Notornis 52: 206–214.",Kalinka Rexer-Huber,19-May-21,1
731,Antipodes Island,,Diomedea antipodensis,3082,2003,26930,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,3878,2003,1009,A,1,High,,"Walker, K.; Elliott, G. 2005. Population changes and biology of the Antipodean wandering albatross (Diomedea antipodensis). Notornis 52: 206–214.",Kalinka Rexer-Huber,19-May-21,1
731,Antipodes Island,,Diomedea antipodensis,3083,2004,31508,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,3877,2004,1220,A,1,High,,"Walker, K.; Elliott, G. 2005. Population changes and biology of the Antipodean wandering albatross (Diomedea antipodensis). Notornis 52: 206–214.",Kalinka Rexer-Huber,19-May-21,1
731,Antipodes Island,,Diomedea antipodensis,3084,2005,28483,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,3876,2005,1010,A,1,High,,"Walker, K.; Elliott, G. 2005. Population changes and biology of the Antipodean wandering albatross (Diomedea antipodensis). Notornis 52: 206–214.",Kalinka Rexer-Huber,19-May-21,1
731,Antipodes Island,,Diomedea antipodensis,3085,2008,25178,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,,Diomedea antipodensis,3086,2009,24990,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,,Diomedea antipodensis,1299,2009,4565,A,3,High,"Average pairs over three seasons (2007-2009) that have actually bred estimated from census of representative blocks. cf average breeding pairs alive over three seasons divided by 2 (to get annual number) of 6,286.",Walker and Elliot unpublished.,"K. Walker, DOC",19-May-21,3
731,Antipodes Island,,Diomedea antipodensis,3087,2010,22964,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,,Diomedea antipodensis,3088,2011,20657,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,,Diomedea antipodensis,3089,2012,20003,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,3875,2012,543,A,1,High,,"Elliott, G.; Walker, K. 2018. Antipodean wandering albatross census and population study 2018. Prepared by Albatross Research. Wellington, Department of Conservation.",Kalinka Rexer-Huber,19-May-21,1
731,Antipodes Island,,Diomedea antipodensis,3090,2013,17549,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,,Diomedea antipodensis,2925,2013,3320,A,5,,Whole of Island estimate based on census block counts for the years 2011-2013,G Elliott & K Walker pers comm,"Igor Debski, Department of Conservation",14-Jul-14,1
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,3874,2013,478,A,1,High,,"Elliott, G.; Walker, K. 2018. Antipodean wandering albatross census and population study 2018. Prepared by Albatross Research. Wellington, Department of Conservation.",Kalinka Rexer-Huber,19-May-21,1
731,Antipodes Island,,Diomedea antipodensis,3091,2014,16643,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,3873,2014,535,A,1,High,,"Elliott, G.; Walker, K. 2018. Antipodean wandering albatross census and population study 2018. Prepared by Albatross Research. Wellington, Department of Conservation.",Kalinka Rexer-Huber,19-May-21,1
731,Antipodes Island,,Diomedea antipodensis,3092,2015,15736,A,2,Unknown,Mark-recapture estimate of total breeding birds,"Elliott, G., Walker, K. 2015. Antipodean Wander Albatross decline. Report prepared for the Department of Conservation, December 2015.","Igor Debski, Department of Conservation",15-Feb-16,1
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,3872,2015,450,A,1,High,,"Elliott, G.; Walker, K. 2018. Antipodean wandering albatross census and population study 2018. Prepared by Albatross Research. Wellington, Department of Conservation.",Kalinka Rexer-Huber,19-May-21,1
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,3871,2016,483,A,1,High,,"Elliott, G.; Walker, K. 2018. Antipodean wandering albatross census and population study 2018. Prepared by Albatross Research. Wellington, Department of Conservation.",Kalinka Rexer-Huber,19-May-21,1
731,Antipodes Island,,Diomedea antipodensis,3475,2017,2477,A,3,Medium,"A total of 369 nesting pairs were counted in the 3 census blocks in 2017, from which it was estimated there were 2477 pairs were nesting on Antipodes Island that year. The mark-recapture analysis indicated that on average only 62% of the breeding females in the study population laid in each of the last 4 years, which suggests that the total number of breeding females and breeding pairs is approximately 3945.","Elliott, G.; Walker, K. 2017. Antipodean wandering albatross census and population study 2017. https://www.doc.govt.nz/globalassets/documents/conservation/marine-and-coastal/marine-conservation-services/reports/antipodean-albatross-adams-island-2017.pdf","Wieslawa Misiak, ACAP Secretariat",19-May-21,3
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,3870,2017,369,A,1,high,,"Elliott, G.; Walker, K. 2018. Antipodean wandering albatross census and population study 2018. Prepared by Albatross Research. Wellington, Department of Conservation.",Kalinka Rexer-Huber,19-May-21,1
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,3869,2018,509,A,1,high,,"Elliott, G.; Walker, K. 2020. Antipodean wandering albatross: satellite tracking and population study Antipodes Island 2020. Nelson, Department of Conservation.",Kalinka Rexer-Huber,19-May-21,1
731,Antipodes Island,,Diomedea antipodensis,3623,2018,3402,A,3,Medium,"509 nests were counted in three areas in 2018. The estimated total pairs breeding on Antipodes in 2018, based on the proportion of the total population nesting in those 3 blocks in 1994–1997, was 3,402 pairs.","Elliot, G. & Walker K. (2018). Antipodean wandering albatross census and population study 2018. Prepared by Albatross Research, 18 p.","Igor Debski, Department of Conservation",20-May-21,3
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,3868,2019,471,A,1,High,,"Elliott, G.; Walker, K. 2020. Antipodean wandering albatross: satellite tracking and population study Antipodes Island 2020. Nelson, Department of Conservation.",Kalinka Rexer-Huber,19-May-21,1
731,Antipodes Island,,Diomedea antipodensis,3617,2019,3148,A,3,Medium,"A total of 471 nests were counted in the 3 representative census blocks in 2019. The estimated total number of pairs breeding on Antipodes Island in 2019, based on the proportion of the total population nesting in those 3 blocks in 1994–1997, was 3,148 pairs.","Elliot, G. & Walker K. (2019). Antipodean wandering albatross census and population study 2019. Department of Conservation, 27 p.","Igor Debski, Department of Conservation",20-May-21,3
731,Antipodes Island,,Diomedea antipodensis,3745,2020,2714,A,3,Medium,"75 nests were present in the Study Area in 2019, so the estimated total number of pairs breeding on Antipodes Island in 2020, based on the proportion of the total population nesting in that area in 1994–1997, was 2714 pairs.","Elliott, G.; Walker, K. 2020. Antipodean wandering albatross: satellite tracking and population study Antipodes Island 2020. Nelson, Department of Conservation.",Kalinka Rexer-Huber,19-May-21,2
731,Antipodes Island,,Diomedea antipodensis,4033,2021,3196,A,3,Medium,"Counts of Antipodean wandering albatross nests with eggs in February in three areas (Study Area [93 nests], Block 32 [89 nests] and Lower MCBA [124 nests]) extrapolated to island-wide totals from the proportion of nests in these areas during 1994-1996 to the total number counted annually in the same period.","Walker, K.; Elliott, G. 2022. Antipodean wandering albatross satellite tracking and population study on Antipodes Island 2021 and 2022. Department of Conservation, Wellington. 28 pp. Typescript.",Peter Frost,3-Jan-23,1
731,Antipodes Island,,Diomedea antipodensis,4034,2022,2927,A,3,Medium,"Counts of Antipodean wandering albatross nests with eggs in early February in three areas (Study Area [90 nests], Block 32 [74 nests] and total MCBA [274 nests]) extrapolated to island-wide totals from the proportion of nests in these areas during 1994-1996 to the total number counted annually in the same period.","Walker, K.; Elliott, G. 2022. Antipodean wandering albatross satellite tracking and population study on Antipodes Island 2021 and 2022. Department of Conservation, Wellington. 28 pp. Typescript.",Peter Frost,22-Apr-24,2
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,4035,2022,438,A,1,High,"Counts of nesting birds along adjacent strips covering each block, carried out in early February, just after completion of egg laying","Walker, K.; Elliott, G. 2022. Antipodean wandering albatross satellite tracking and population study on Antipodes Island 2021 and 2022. Department of Conservation, Wellington. 28 pp. Typescript.",Peter Frost,3-Jan-23,1
731,Antipodes Island,"Count areas (SA, Block32 & MCBA)",Diomedea antipodensis,4259,2023,487,A,1,High,"Counts carried out February 2023, just after the completion of egg laying, with observers each searching a 25-m wide strip and counting all nests with eggs in their strip. Coordinates of all nests with an egg recorded by GPS. Accuracy assessed by walking straight transects at right angles to the strips, checking that all nests within 10-15m of the transect have been recorded by GPS, and therefore have already been counted.","Parker G, Rexer-Huber K, Walker K, Elliott G. 2023. Antipodean wandering albatross population study 2023. Final report to the Department of Conservation. Parker Conservation, Dunedin. 21 pp.",Peter Frost,5-Apr-24,1
731,Antipodes Island,,Diomedea antipodensis,4258,2023,3255,A,3,Medium,"Counts carried out in three areas (SA, Block 32, MCBA), representing ~15% of total population, based on the proportion nesting in those areas relative to island wide totals in 1994-97, then extrapolated to the total shown here.","Parker G, Rexer-Huber K, Walker K, Elliot G. 2023. Antipodean wandering albatross population study 2023. . Final report to the Department of Conservation. Parker Conservation, Dunedin. 21 pp.",Peter Frost,22-Apr-24,4
1212,Bernt,,Thalassarche chrysostoma,732,2004,391,,,,Data from original surveys data,,,,1
963,Bird Island (SGSSI (IGSISS)),,Thalassarche chrysostoma,490,1977,9053,A,,High,,Prince et al. 1994. Ibis 136: 50-71.,"BAS, Cambridge",18-Jan-10,2
963,Bird Island (SGSSI (IGSISS)),,Thalassarche chrysostoma,491,1978,9164,A,,High,,Prince et al. 1994. Ibis 136: 50-71.,"BAS, Cambridge",18-Jan-10,2
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4447,1978,752,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4448,1979,872,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4449,1989,717,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2079,1989,436,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,5
963,Bird Island (SGSSI (IGSISS)),,Thalassarche chrysostoma,492,1990,5632,A,,High,,Prince et al. 1994. Ibis 136: 50-71.,"BAS, Cambridge",18-Jan-10,2
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4450,1990,595,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2080,1990,199,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),,Thalassarche chrysostoma,493,1991,7472,A,,High,,Prince et al. 1994. Ibis 136: 50-71.,"BAS, Cambridge",18-Jan-10,2
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4451,1991,553,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2081,1991,326,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),,Thalassarche chrysostoma,494,1992,7556,A,,High,,BAS unpubl. data,"BAS, Cambridge",18-Jan-10,2
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4452,1992,689,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2082,1992,243,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4453,1993,751,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2083,1993,333,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4454,1994,451,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2084,1994,212,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4455,1995,552,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2085,1995,278,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,4
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4456,1996,732,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2086,1996,290,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4457,1997,495,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2087,1997,215,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4458,1998,549,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2088,1998,210,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4459,1999,634,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2089,1999,271,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4460,2000,362,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2090,2000,131,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4461,2001,338,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
963,Bird Island (SGSSI (IGSISS)),Colony E,Thalassarche chrysostoma,2091,2001,200,A,,High,,"BAS, unpublished data","Richard Phillips, BAS",9-May-17,3
963,Bird Island (SGSSI (IGSISS)),Colony B,Thalassarche chrysostoma,4462,2002,515,G,,High,,"BAS, unpublished data",BAS,7-May-24,1
